Identifier,Location,Date,Languages,medium,transcription,translation,url,image_id
 = columbia p638,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p638?rows=3&start=393&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=394&t=3676",114
 = columbia p641,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p641?rows=3&start=394&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=395&t=3676",115
 = columbia p642,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p642?rows=3&start=395&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=396&t=3676",116
 = columbia p643,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p643?rows=3&start=396&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=397&t=3676",117
 = columbia p644,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p644?rows=3&start=397&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=398&t=3676",118
 = columbia p645,,400 CE - 499 CE,grc,,,,"/apis/columbia.apis.p645?rows=3&start=398&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=399&t=3676",119
 = columbia p646,,139 CE - 200 CE,grc,,,,"/apis/columbia.apis.p646?rows=3&start=399&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=400&t=3676",120
 = columbia p647,,138 CE - 199 CE,grc,,,,"/apis/columbia.apis.p647?rows=3&start=400&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=401&t=3676",121
 = columbia p648,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p648?rows=3&start=401&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=402&t=3676",122
 = columbia p649,,400 CE - 499 CE,grc,,,,"/apis/columbia.apis.p649?rows=3&start=402&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=403&t=3676",123
 = columbia p650,,1 CE - 99 CE,grc,,,,"/apis/columbia.apis.p650?rows=3&start=403&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=404&t=3676",124
 = columbia p651,,600 CE - 699 CE,grc,,,,"/apis/columbia.apis.p651?rows=3&start=404&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=405&t=3676",125
 = columbia p652,,299 CE,grc,,,,"/apis/columbia.apis.p652?rows=3&start=405&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=406&t=3676",126
 = columbia p653,,400 CE - 599 CE,grc,,,,"/apis/columbia.apis.p653?rows=3&start=406&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=407&t=3676",127
 = columbia p654,,400 CE - 599 CE,grc,,,,"/apis/columbia.apis.p654?rows=3&start=407&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=408&t=3676",128
 = columbia p655,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p655?rows=3&start=408&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=409&t=3676",129
 = columbia p656,,400 CE - 599 CE,grc,,,,"/apis/columbia.apis.p656?rows=3&start=409&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=410&t=3676",130
 = columbia p657,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p657?rows=3&start=411&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=412&t=3676",131
 = columbia p658,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p658?rows=3&start=412&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=413&t=3676",132
 = columbia p659,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p659?rows=3&start=413&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=414&t=3676",133
 = columbia p661,,300 CE - 399 CE,grc,,,,"/apis/columbia.apis.p661?rows=3&start=415&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=416&t=3676",134
 = columbia p662,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p662?rows=3&start=416&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=417&t=3676",135
 = columbia p663,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p663?rows=3&start=417&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=418&t=3676",136
 = columbia p664,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p664?rows=3&start=418&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=419&t=3676",137
 = columbia p665,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p665?rows=3&start=419&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=420&t=3676",138
 = columbia p666,,1 CE - 199 CE,grc,,,,"/apis/columbia.apis.p666?rows=3&start=420&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=421&t=3676",139
 = columbia p667,,1 CE - 99 CE,grc,,,,"/apis/columbia.apis.p667?rows=3&start=421&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=422&t=3676",140
 = columbia p668,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p668?rows=3&start=422&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=423&t=3676",141
 = columbia p769,,200 CE - 399 CE,grc,,,,"/apis/columbia.apis.p769?rows=3&start=429&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=430&t=3676",142
 = columbia p770,,300 CE - 399 CE,grc,,,,"/apis/columbia.apis.p770?rows=3&start=430&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=431&t=3676",143
 = columbia p772,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p772?rows=3&start=431&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=432&t=3676",144
 = columbia p773,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p773?rows=3&start=432&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=433&t=3676",145
 = columbia p775,,300 CE - 399 CE,grc,,,,"/apis/columbia.apis.p775?rows=3&start=433&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=434&t=3676",146
 = columbia p776,,400 CE - 499 CE,grc,,,,"/apis/columbia.apis.p776?rows=3&start=434&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=435&t=3676",147
 = columbia p777,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p777?rows=3&start=435&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=436&t=3676",148
 = columbia p778,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p778?rows=3&start=436&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=437&t=3676",149
 = columbia p779,,400 CE - 499 CE,grc,,,,"/apis/columbia.apis.p779?rows=3&start=437&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=438&t=3676",150
 = columbia p780,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p780?rows=3&start=438&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=439&t=3676",151
 = columbia p792,,14 CE - 37 CE,grc,,,,"/apis/columbia.apis.p792?rows=3&start=439&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=440&t=3676",152
 = columbia p793,,600 CE - 699 CE,grc,,,,"/apis/columbia.apis.p793?rows=3&start=440&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=441&t=3676",153
 = columbia p794,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p794?rows=3&start=441&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=442&t=3676",154
 = columbia p795,,99 CE,grc,,,,"/apis/columbia.apis.p795?rows=3&start=442&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=443&t=3676",155
 = columbia p797,,600 CE - 699 CE,grc,,,,"/apis/columbia.apis.p797?rows=3&start=443&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=444&t=3676",156
 = columbia p799,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p799?rows=3&start=444&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=445&t=3676",157
 = columbia p800,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p800?rows=3&start=445&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=446&t=3676",158
 = columbia p801,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p801?rows=3&start=446&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=447&t=3676",159
 = columbia p802,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p802?rows=3&start=447&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=448&t=3676",160
 = columbia p803,,238 CE,grc,,,,"/apis/columbia.apis.p803?rows=3&start=448&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=449&t=3676",161
 = columbia p804,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p804?rows=3&start=449&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=450&t=3676",162
 = columbia p805,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p805?rows=3&start=450&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=451&t=3676",163
 = columbia p806,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p806?rows=3&start=451&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=452&t=3676",164
 = columbia p807,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p807?rows=3&start=452&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=453&t=3676",165
 = columbia p808,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p808?rows=3&start=453&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=454&t=3676",166
 = columbia p809,,300 CE - 399 CE,grc,,,,"/apis/columbia.apis.p809?rows=3&start=454&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=455&t=3676",167
 = columbia p810,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p810?rows=3&start=455&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=456&t=3676",168
 = columbia p812,,1 CE - 99 CE,grc,,,,"/apis/columbia.apis.p812?rows=3&start=456&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=457&t=3676",169
 = columbia p814,,54 CE - 68 CE,grc,,,,"/apis/columbia.apis.p814?rows=3&start=457&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=458&t=3676",170
 = columbia p816,,13 BCE,grc,,,,"/apis/columbia.apis.p816?rows=3&start=458&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=459&t=3676",171
 = columbia p818,,200 CE - 399 CE,grc,,,,"/apis/columbia.apis.p818?rows=3&start=459&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=460&t=3676",172
 = columbia p819,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p819?rows=3&start=460&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=461&t=3676",173
 = columbia p820,,200 CE - 399 CE,grc,,,,"/apis/columbia.apis.p820?rows=3&start=461&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=462&t=3676",174
 = columbia p821,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p821?rows=3&start=462&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=463&t=3676",175
 = columbia p822,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p822?rows=3&start=463&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=464&t=3676",176
 = columbia p825,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p825?rows=3&start=464&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=465&t=3676",177
 = columbia p826,,500 CE - 599 CE,grc,,,,"/apis/columbia.apis.p826?rows=3&start=465&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=466&t=3676",178
 = columbia p831,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p831?rows=3&start=466&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=467&t=3676",179
 = columbia p832,,200 CE - 399 CE,grc,,,,"/apis/columbia.apis.p832?rows=3&start=467&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=468&t=3676",180
 = columbia p840,,Unknown,grc,,,,"/apis/columbia.apis.p840?rows=3&start=469&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=470&t=3676",181
 = columbia p839,,400 CE - 599 CE,grc,,,,"/apis/columbia.apis.p839?rows=3&start=468&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=469&t=3676",182
 = columbia p841,,400 CE - 599 CE,grc,,,,"/apis/columbia.apis.p841?rows=3&start=470&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=471&t=3676",183
 = columbia p842,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p842?rows=3&start=471&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=472&t=3676",184
 = columbia p843,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p843?rows=3&start=472&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=473&t=3676",185
 = columbia p846,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p846?rows=3&start=473&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=474&t=3676",186
 = columbia p847,,500 CE - 599 CE,grc,,,,"/apis/columbia.apis.p847?rows=3&start=474&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=475&t=3676",187
 = columbia p848,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p848?rows=3&start=475&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=476&t=3676",188
 = columbia p849,,375 CE - 425 CE,grc,,,,"/apis/columbia.apis.p849?rows=3&start=476&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=477&t=3676",189
 = columbia p850,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p850?rows=3&start=477&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=478&t=3676",190
 = columbia p851,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p851?rows=3&start=478&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=479&t=3676",191
 = columbia p852,,400 CE - 499 CE,grc,,,,"/apis/columbia.apis.p852?rows=3&start=479&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=480&t=3676",192
 = columbia p853,,700 CE - 799 CE,grc,,,,"/apis/columbia.apis.p853?rows=3&start=480&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=481&t=3676",193
 = columbia p854,,700 CE - 799 CE,grc,,,,"/apis/columbia.apis.p854?rows=3&start=481&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=482&t=3676",194
 = columbia p855,,400 CE - 599 CE,grc,,,,"/apis/columbia.apis.p855?rows=3&start=482&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=483&t=3676",195
 = columbia p856,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p856?rows=3&start=483&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=484&t=3676",196
 = columbia p857,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p857?rows=3&start=484&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=485&t=3676",197
 = columbia p858,,500 CE - 699 CE,grc,,,,"/apis/columbia.apis.p858?rows=3&start=485&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=486&t=3676",198
 = columbia p859,,500 CE - 699 CE,grc,,,,"/apis/columbia.apis.p859?rows=3&start=486&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=487&t=3676",199
 = columbia p860,,100 CE - 199 CE,grc,,,,"/apis/columbia.apis.p860?rows=3&start=487&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=488&t=3676",200
 = columbia p861,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p861?rows=3&start=488&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=489&t=3676",201
 = columbia p862,,500 CE - 599 CE,grc,,,,"/apis/columbia.apis.p862?rows=3&start=489&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=490&t=3676",202
 = columbia p863,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p863?rows=3&start=490&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=491&t=3676",203
 = columbia p864,,1 CE - 199 CE,grc,,,,"/apis/columbia.apis.p864?rows=3&start=491&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=492&t=3676",204
 = columbia p870,,300 CE - 499 CE,grc,,,,"/apis/columbia.apis.p870?rows=3&start=492&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=493&t=3676",205
 = columbia p877,,299 BCE - 200 BCE,grc,,,,"/apis/columbia.apis.p877?rows=3&start=494&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=495&t=3676",206
 = columbia p878,,299 BCE - 200 BCE,grc,,,,"/apis/columbia.apis.p878?rows=3&start=495&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=496&t=3676",207
 = columbia p879,,299 BCE - 200 BCE,grc,,,,"/apis/columbia.apis.p879?rows=3&start=496&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=497&t=3676",208
 = columbia p880,,299 BCE - 200 BCE,grc,,,,"/apis/columbia.apis.p880?rows=3&start=497&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=498&t=3676",209
 = columbia p882,,200 CE - 399 CE,grc,,,,"/apis/columbia.apis.p882?rows=3&start=498&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=499&t=3676",210
 = columbia p883,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p883?rows=3&start=499&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=500&t=3676",211
 = columbia p884,,193 CE - 211 CE,grc,,,,"/apis/columbia.apis.p884?rows=3&start=500&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=501&t=3676",212
 = columbia p885,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p885?rows=3&start=501&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=502&t=3676",213
 = columbia p886,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p886?rows=3&start=502&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=503&t=3676",214
 = columbia p887,,400 CE - 499 CE,grc,,,,"/apis/columbia.apis.p887?rows=3&start=503&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=504&t=3676",215
 = columbia p888,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p888?rows=3&start=504&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=505&t=3676",216
 = columbia p889,,200 CE - 299 CE,grc,,,,"/apis/columbia.apis.p889?rows=3&start=505&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=506&t=3676",217
 = columbia p890,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p890?rows=3&start=506&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=507&t=3676",218
 = columbia p891,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p891?rows=3&start=507&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=508&t=3676",219
 = columbia p892,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p892?rows=3&start=508&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=509&t=3676",220
 = columbia p893,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p893?rows=3&start=509&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=510&t=3676",221
 = columbia p895,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p895?rows=3&start=510&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=511&t=3676",222
 = columbia p896,,200 CE - 399 CE,grc,,,,"/apis/columbia.apis.p896?rows=3&start=511&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=512&t=3676",223
 = columbia p903,,100 CE - 299 CE,grc,,,,"/apis/columbia.apis.p903?rows=3&start=512&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=513&t=3676",224
